gvkey,conm,cusip,fyear,naicsh,sich,emp,at,revt,oibdp,ni,xrd,xsga,xlr,lt,ceq,capx,che,prcc_f,csho,mktcap,mktcap_rank,r2000_proxy,naicsh_str,tech,Employer,Initial Approvals,Initial Denials,Continuing Approvals,Continuing Denials,total_petitions,total_approvals,total_denials,approval_rate,h1b_employer,h1b_user_pre,h1b_user,post_baha,h1b_user_x_post,operating_margin,roa,rd_intensity,log_emp,log_revt,h1b_intensity
34854,SHOCKWAVE MEDICAL INC,82489T104,2021,334510,3845.0,0.657,345.682,237.146,2.708,-9.136,50.544,196.579,,103.852,241.83,12.439,200.981,178.33,35.444,6320.728520000001,1483.0,1,334510,1,SHOCKWAVE MEDICAL INC,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,SHOCKWAVE MEDICAL INC,0,1,1,0,0.011419125770622318,-0.026428914435810944,0.21313452472316632,-0.4200712604975265,5.4686759852195035,0.0015220700152207
34910,LIGHTSPEED COMMERCE INC,53229C107,2021,518210,7370.0,,3619.98,548.372,-150.581,-288.433,125.083,421.754,341.851,220.691,3399.289,10.653,955.185,30.47,148.661,4529.70067,1836.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,-0.2745964418314575,-0.07967806451969348,0.22809880883779626,,6.306953888762501,0.0
34954,CHANGE HEALTHCARE INC,15912K100,2021,511210,7372.0,14.0,9932.495,3480.815,863.764,-57.39,277.93,985.681,,6656.388,3276.107,276.276,252.298,21.8,313.132,6826.2776,1425.0,1,511210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.24814993040423003,-0.005778004418829307,0.07984624290575627,2.6390573296152584,8.155021740751357,0.0
35391,HEALTH CATALYST INC,42225T107,2021,518210,7370.0,1.2,832.096,241.926,-76.393,-153.21,62.733,194.153,,309.998,522.098,17.094,444.981,39.62,52.622,2084.88364,2750.0,1,518210,1,HEALTH CATALYST INC,2.0,0.0,10.0,0.0,12.0,12.0,0.0,1.0,HEALTH CATALYST INC,0,1,1,0,-0.315770111521705,-0.18412538937814868,0.2593065648173408,0.1823215567939546,5.488631894270916,0.01
35544,INMODE LTD,M5425M103,2021,334510,3845.0,0.362,478.541,357.565,167.194,164.971,9.532,137.296,,62.739,415.802,0.939,415.914,70.58,82.978,5856.58724,1555.0,1,334510,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.4675905080195209,0.3447374415149381,0.026658090137457527,-1.016111067156366,5.879317163788958,0.0
35614,CERENCE INC,156727109,2021,511210,7372.0,1.7,1705.728,387.182,95.347,45.893,112.07,207.732,,673.783,1031.945,12.047,158.863,96.11,38.025,3654.58275,2089.0,1,511210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.24625886533981434,0.02690522756265946,0.2894504393282745,0.5306282510621704,5.958894866718534,0.0
35794,SITIME CORP,82982T106,2021,334413,3674.0,0.279,678.209,218.808,40.769,32.277,52.104,106.619,,45.712,632.497,30.878,559.461,292.54,20.825,6092.1455000000005,1523.0,1,334413,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.18632316917114547,0.047591524146686354,0.23812657672479984,-1.2765434971607714,5.388194632950711,0.0
35922,SPROUT SOCIAL INC,85209W109,2021,518210,7370.0,0.887,264.717,187.859,-24.055,-28.702,40.049,169.16,,119.507,145.21,0.926,176.935,90.69,54.154,4911.22626,1749.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,-0.12804816378241127,-0.10842522391837323,0.2131864856088875,-0.11991029667255755,5.235691681439245,0.0
36051,SCHRODINGER INC,80810D103,2021,511210,7372.0,0.664,756.487,137.931,-108.596,-100.393,90.904,175.074,,199.402,557.071,7.167,579.479,34.83,70.999,2472.89517,2551.0,1,511210,1,SCHRODINGER INC,4.0,0.0,6.0,0.0,10.0,10.0,0.0,1.0,SCHRODINGER INC,0,1,1,0,-0.7873211968302992,-0.13270948476312217,0.6590541647635411,-0.40947312950570314,4.926753560115523,0.015060240963855422
36175,VERTIV HOLDINGS CO,92537N108,2021,334419,3679.0,24.0,6939.6,4998.1,554.5,119.6,266.4,1050.9,,5521.9,1417.7,73.4,447.1,24.97,375.802,9383.77594,1157.0,1,334419,1,VERTIV INC,13.0,0.0,10.0,0.0,23.0,23.0,0.0,1.0,VERTIV INC,0,1,1,0,0.11094215802004762,0.017234422733298747,0.053300254096556685,3.1780538303479458,8.516813119197941,0.0009583333333333333
36203,VONTIER CORP,928881101,2021,334514,3824.0,8.5,4349.8,2990.7,687.9,413.0,129.3,736.0,,3776.1,569.9,47.8,572.6,30.73,169.168,5198.53264,1684.0,1,334514,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.2300130404253185,0.09494689411007402,0.04323402547898486,2.1400661634962708,8.003262752696768,0.0
36273,PROCORE TECHNOLGY INC,74275K108,2021,518210,7370.0,2.885,1690.657,514.821,-240.271,-265.165,237.29,686.884,,501.368,1189.289,12.383,586.108,79.97,134.047,10719.73859,1075.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,-0.4667078460280369,-0.15684139361206917,0.4609174839410202,1.0595248999600628,6.243819267430771,0.0
36293,GRID DYNAMICS HOLDGS INC,39813G109,2021,54151,7370.0,3.274,256.719,211.28,5.699,-7.7,8.459,87.078,,29.668,227.051,4.716,144.364,37.97,66.851,2538.33247,2519.0,1,54151,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.026973684210526316,-0.029993884363837504,0.04003691783415373,1.1860124789489432,5.353184267988877,0.0
36299,E2OPEN PARENT HOLDINGS INC,29788T103,2021,518210,7370.0,3.682,5405.455,425.561,88.949,-165.776,79.7,198.557,,1921.284,3185.782,31.776,174.554,8.98,301.36,2706.2128,2450.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.20901586376571163,-0.03066827861854368,0.1872821992616805,1.303456082810886,6.053408298490314,0.0
36335,CISO GLOBAL INC,15672X201,2021,541512,7373.0,0.186,35.812,15.143,-17.352,-39.146,,19.455,,10.514,25.298,0.0,2.725,20.0,125.853,2517.06,2529.0,1,541512,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,-1.1458759823020537,-1.0930972858259802,,-1.6820086052689358,2.7175383789745187,0.0
36395,KINGSOFT CLOUD HOLDINGS LTD,49639K101,2021,518210,7370.0,10.209,3318.116,1426.354,-150.618,-250.096,164.317,332.649,,1508.973,1669.279,113.86,1093.707,15.75,243.092,3828.699,2034.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,-0.10559650689800708,-0.07537289232805604,0.11520071454912315,2.3232696841868785,7.262876817010412,0.0
36463,ALIGHT INC,01626W101,2021,518210,7374.0,16.0,10988.0,2915.0,537.0,-60.0,,489.0,,6060.0,4140.0,114.0,372.0,10.81,464.104,5016.96424,1720.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.18421955403087478,-0.005460502366217692,,2.772588722239781,7.977625098784593,0.0
36494,SHIFT4 PAYMENTS INC,82452J109,2021,518210,7374.0,1.753,2342.6,1390.6,61.2,-48.2,1.8,263.8,,1942.9,272.8,54.1,1231.5,57.93,56.45,3270.1485,2227.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.044009779951100246,-0.020575429010501155,0.001294405292679419,0.5613286059390974,7.237490587664918,0.0
36570,AGORA INC,00851L103,2021,518210,7370.0,1.311,944.999,167.982,-67.268,-72.355,110.666,181.489,,78.738,866.261,12.211,755.434,16.21,112.409,1822.14989,2950.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,-0.4004476670119418,-0.0765662185885911,0.658796775845031,0.27079020478156274,5.12385683080591,0.0
36641,RACKSPACE TECHNOLOGY INC,750102105,2021,518210,7370.0,6.6,6328.7,3009.5,541.4,-218.3,28.3,855.7,,5001.3,1327.4,108.4,272.8,13.47,211.2,2844.864,2387.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.17989699285595614,-0.03449365588509489,0.009403555407875063,1.8870696490323797,8.009529230987825,0.0
36711,NCINO INC,63947X101,2021,518210,7370.0,1.681,1301.014,273.865,-41.019,-49.446,79.363,207.507,,230.507,1067.625,5.463,88.014,45.83,109.779,5031.17157,1715.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,-0.14977817537837984,-0.038005740138076914,0.289788764537272,0.5193888544264785,5.6126352842412555,0.0
36717,JAMF HOLDING CORP,47074L105,2021,518210,7370.0,2.212,1480.42,366.388,-11.114,-75.189,82.541,304.554,,741.994,738.426,9.755,177.15,38.01,119.426,4539.382259999999,1829.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,-0.03033396290271516,-0.05078896529363288,0.2252830332871164,0.7938970836600885,5.903692881171944,0.0
36754,COMMERCE.COM INC,08975P108,2021,518210,7370.0,1.337,555.46,219.855,-46.493,-76.677,64.547,218.716,,417.172,138.288,3.304,401.019,35.37,72.311,2557.64007,2508.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,-0.2114711969252462,-0.13804234328304468,0.29358895635759935,0.2904282981198061,5.392968238147374,0.0
36788,DUCK CREEK TECHNOL INC,264120106,2021,518210,7370.0,1.653,844.133,260.35,9.016,-16.931,48.549,162.752,,113.395,730.738,2.281,377.638,46.63,132.0,6155.160000000001,1508.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.03463030535817169,-0.02005726585739451,0.18647589782984442,0.5025918188388871,5.562026879608908,0.0
36885,OUTSET MEDICAL INC,690145206,2021,334510,3845.0,0.444,463.464,102.602,-125.357,-131.935,36.741,138.127,,89.383,374.081,3.108,339.488,46.09,47.241,2177.3376900000003,2702.0,1,334510,1,OUTSET MEDICAL INC,0.0,0.0,4.0,0.0,4.0,4.0,0.0,1.0,OUTSET MEDICAL INC,0,1,1,0,-1.2217793025477086,-0.28467151709733657,0.35809243484532466,-0.8119307165499123,4.630857425724067,0.009009009009009009
36945,JFROG LTD,M6191J100,2021,511210,7372.0,1.0,852.528,206.683,-49.896,-64.203,79.604,222.566,,213.947,638.581,4.228,421.141,29.7,97.312,2890.1664,2362.0,1,511210,1,JFROG INC,3.0,0.0,6.0,0.0,9.0,9.0,0.0,1.0,JFROG INC,0,1,1,0,-0.24141317863588202,-0.07530896345926469,0.3851502058708263,0.0,5.3311862185062076,0.009
36964,ASANA INC,04342Y104,2021,518210,7370.0,1.666,707.035,378.437,-256.72,-288.342,203.124,604.724,,503.195,203.84,42.719,312.031,52.48,188.298,9881.87904,1123.0,1,518210,1,ASANA INC,5.0,0.0,37.0,3.0,45.0,42.0,3.0,0.9333333333333333,ASANA INC,0,1,1,0,-0.6783691869452512,-0.40781856626616786,0.5367445572182423,0.5104255437446509,5.936049612524408,0.025210084033613446
36995,NUVEI CORP,67079A102,2021,518210,7374.0,1.368,3455.47,724.526,261.796,102.293,,314.975,109.798,1433.63,2009.738,5.728,748.576,64.98,142.994,9291.75012,1165.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.3613341688220989,0.029603208825427513,,0.3133498192003588,6.585517647935316,0.0
37090,CORSAIR GAMING INC,22041X102,2021,33411,3570.0,2.49,1337.396,1904.06,184.989,100.96,60.288,345.028,,769.216,568.18,10.974,65.149,21.01,94.51,1985.6551,2813.0,1,33411,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.09715502662731217,0.07548998202477052,0.03166286776677205,0.9122827104766164,7.551743727459841,0.0
37101,CHINDATA GROUP HOLD LTD -ADR,16955F107,2021,518210,7374.0,1.315,2940.923,449.006,198.501,49.811,11.861,82.562,28.65,1348.672,1592.251,543.567,794.05,6.59,363.439,2395.0630100000003,2585.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.4420898607145562,0.016937199647865653,0.026416128069558092,0.27383666562972786,6.107036250681923,0.0
37180,MCAFEE CORP,579063108,2021,511210,7372.0,2.262,3422.0,1920.0,812.0,849.0,184.0,755.0,,5041.0,-8239.0,22.0,816.0,25.79,186.137,4800.47323,1769.0,1,511210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.42291666666666666,0.24810052600818236,0.09583333333333334,0.8162493776939287,7.560080465021827,0.0
37188,CLARITEV CORP,62548M209,2021,511210,7372.0,2.4,8220.407,1117.602,800.862,102.08,,141.448,,5875.737,2344.67,84.59,188.379,4.43,638.339,2827.84177,2400.0,1,511210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.716589626718635,0.012417876633115612,,0.8754687373538999,7.018940597490184,0.0
37200,ARRAY TECHNOLOGIES INC,04271T100,2021,334519,3829.0,0.471,1142.979,853.318,23.175,-50.403,,73.5,,974.722,-69.205,3.357,367.67,15.69,135.027,2118.57363,2731.0,1,334519,1,ARRAY TECHNOLOGIES INC,1.0,0.0,3.0,0.0,4.0,4.0,0.0,1.0,ARRAY TECHNOLOGIES INC,0,1,1,0,0.027158691132731293,-0.04409792305895384,,-0.7528971849657193,6.7491322798940585,0.008492569002123142
37254,DATTO HOLDING CORP,23821D100,2021,518210,7370.0,2.089,1962.191,618.657,123.026,51.434,107.899,351.995,,150.249,1811.942,47.237,222.74,26.35,163.63,4311.6505,1887.0,1,518210,1,DATTO INC,0.0,0.0,12.0,0.0,12.0,12.0,0.0,1.0,DATTO INC,0,1,1,0,0.19885978821867364,0.02621253486536224,0.17440843633871433,0.7366854825744287,6.427550999555964,0.0057443752991862135
37309,ALLEGRO MICROSYSTEMS INC,01749D105,2021,334413,3674.0,4.036,892.62,768.674,191.953,119.407,121.873,268.156,,157.257,734.207,69.941,289.799,28.4,190.474,5409.4616,1645.0,1,334413,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.2497196470805569,0.13377136967578587,0.15854965824263603,1.3952541024913625,6.644666952444961,0.0
37356,CVENT HOLDING CORP,126677103,2021,518210,7370.0,4.3,2306.079,518.811,77.563,-86.079,96.627,313.218,,676.623,1629.456,4.675,127.167,8.17,481.122,3930.76674,2006.0,1,518210,1,CVENT INC,6.0,0.0,39.0,2.0,47.0,45.0,2.0,0.9574468085106383,CVENT INC,0,1,1,0,0.14950145621430538,-0.03732699530241591,0.18624701480886102,1.4586150226995167,6.25153965499315,0.010465116279069767
37382,CONCENTRIX CORP,20602D101,2021,518210,7374.0,290.0,5046.367,5587.015,870.2,405.577,,1409.463,,2426.112,2620.255,149.079,183.01,166.0,51.594,8564.604,1236.0,1,518210,1,CONCENTRIX CORPORATION,0.0,0.0,5.0,0.0,5.0,5.0,0.0,1.0,CONCENTRIX CORPORATION,0,1,1,0,0.15575401175762013,0.0803700959521969,,5.66988092298052,8.628200434259554,1.7241379310344828e-05
37414,CERTARA INC,15687V109,2021,518210,7370.0,1.114,1511.73,286.104,71.628,-13.266,20.379,107.125,,469.881,1041.849,1.143,186.624,28.42,159.659,4537.50878,1831.0,1,518210,1,CERTARA USA INC,1.0,0.0,4.0,0.0,5.0,5.0,0.0,1.0,CERTARA USA INC,0,1,1,0,0.25035651371529233,-0.008775376555337262,0.07122934317590807,0.10795714150509236,5.65635538108381,0.004488330341113106
37517,C3.AI INC,12468P104,2021,518210,7370.0,0.704,1170.882,252.759,-190.932,-192.065,150.544,385.168,,181.405,989.477,3.791,960.586,16.99,106.225,1804.76275,2965.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,-0.7553914994124838,-0.16403446290915735,0.595602926107478,-0.3509769228240947,5.532436465575225,0.0
37607,EMBARK TECHNOLOGY INC,29079J202,2021,511210,7372.0,0.231,290.999,0.0,-102.589,-124.213,55.276,102.589,,56.365,234.634,3.353,264.745,8.68,449.912,3905.23616,2014.0,1,511210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,,-0.42685026409025456,,-1.4653375684603434,,0.0
37646,SHOALS TECHNOLOGIES GRP INC,82489W107,2021,33441,3670.0,0.697,426.414,213.212,48.973,2.348,,35.205,,433.912,2.552,4.126,5.006,24.3,112.05,2722.815,2440.0,1,33441,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.22969157458304412,0.005506385812848546,,-0.36096986822161325,5.362286975885975,0.0
37669,PERFECT CORP,G7006A109,2021,518210,7370.0,,88.904,40.76,-2.798,-156.852,9.838,38.42,23.472,279.346,-190.442,0.154,80.453,9.85,301.521,2969.98185,2333.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,-0.06864573110893032,-1.7642850715378386,0.2413640824337586,,3.707701208354524,0.0
37680,ORTHO CLINICAL DIAG HLDG PLC,G6829J107,2021,334510,3845.0,4.8,3363.8,2042.8,515.2,-54.3,126.2,681.2,,2953.3,410.4,58.4,309.7,21.39,237.204,5073.79356,1708.0,1,334510,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.2522028588212258,-0.01614245793447886,0.061777951830820445,1.5686159179138452,7.622076694773489,0.0
37750,TOPICUS.COM INC,89072T102,2021,511210,7372.0,,1169.534,844.511,254.879,-2142.769,119.284,,452.85,765.065,-3131.145,6.124,85.678,92.7,40.512,3755.4624,2052.0,1,511210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.30180660761079486,-1.8321562263260407,0.14124623598745312,,6.7387577616218755,0.0
37752,PLAYTIKA HOLDING CORP,72815L107,2021,511210,7372.0,4.0,2803.3,2583.0,744.4,308.5,386.7,1255.1,,3181.0,-377.7,47.4,1119.1,17.29,411.1,7107.919,1401.0,1,511210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.28819202477739064,0.11004887097349551,0.1497096399535424,1.3862943611198906,7.8567067930958405,0.0
37775,TELUS INTERNATIONAL IN,87975H100,2021,518210,7374.0,62.141,3626.0,2194.0,465.0,78.0,,,1297.0,1971.0,1655.0,93.0,115.0,33.06,266.0,8793.960000000001,1212.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.21194165907019144,0.02151130722559294,,4.129405996529332,7.693481640835175,0.0
37813,LUMIRADX LTD,G5709L109,2021,334510,3845.0,1.513,644.78,421.428,-83.506,-100.929,130.221,260.741,,482.184,163.051,106.346,132.145,8.91,252.804,2252.48364,2658.0,1,334510,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,-0.19815009918657517,-0.1565324606842644,0.3089994020330875,0.4140944348062188,6.0436489443454295,0.0
38329,ALKAMI TECHNOLOGY INC,01644J108,2021,518210,7370.0,0.667,436.51,152.159,-36.491,-46.822,48.8,123.373,,91.899,344.611,3.697,311.954,20.06,89.955,1804.4973,2967.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,-0.2398215025072457,-0.10726443838629127,0.32071714456588174,-0.4049652330665133,5.024926026746042,0.0
38403,SEMRUSH HOLD INC,81686C104,2021,518210,7370.0,1.173,300.074,188.001,1.271,-3.285,24.322,148.331,,,225.542,2.38,269.665,20.85,140.712,2933.8452,2349.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.00676060233722161,-0.010947299666082367,0.12937165227844533,0.15956456967133845,5.236447281964739,0.0
38412,DOUBLEVERIFY HOLD INC,25862V105,2021,511210,7372.0,0.8,892.194,332.741,86.731,29.308,62.698,191.628,,93.128,799.066,9.397,221.725,33.28,162.297,5401.24416,1649.0,1,511210,1,DOUBLEVERIFY INC,2.0,0.0,13.0,0.0,15.0,15.0,0.0,1.0,DOUBLEVERIFY INC,0,1,1,0,0.2606561860425977,0.03284935787508098,0.18842883804520635,-0.2231435513142097,5.807364409576603,0.01875
38447,KNOWBE4 INC,49926T104,2021,518210,7370.0,1.366,537.678,246.298,11.322,-11.845,28.11,212.951,,320.411,217.267,3.01,273.723,22.94,174.273,3997.82262,1985.0,1,518210,1,KNOWBE4 INC,0.0,0.0,5.0,0.0,5.0,5.0,0.0,1.0,KNOWBE4 INC,0,1,1,0,0.045968704577381864,-0.022029913814587916,0.11413003759673242,0.3118867611485984,5.5065421849148795,0.0036603221083455345
38463,OLINK HOLDING AB (PUBL),680710100,2021,334516,3826.0,0.416,539.778,95.416,-28.85,-38.339,22.141,90.494,43.664,64.102,475.676,10.482,118.096,18.2,119.007,2165.9274,2705.0,1,334516,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,-0.3023601911629077,-0.0710273482802189,0.23204703613649702,-0.8770700187208739,4.558246279276368,0.0
38647,TASKUS INC,87652V109,2021,518210,7374.0,40.1,749.998,760.703,134.789,-58.698,,194.62,,370.864,379.134,59.363,63.584,53.96,97.464,5259.15744,1673.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.17719004657533885,-0.07826420870455654,,3.6913763343125234,6.634243005731512,0.0
38736,SQUARESPACE INC,85225A107,2021,518210,7370.0,1.6,899.549,784.038,46.452,-249.149,190.371,620.762,,913.028,-13.479,11.021,265.136,29.5,139.172,4105.574,1956.0,1,518210,1,SQUARESPACE INC,2.0,0.0,22.0,0.0,24.0,24.0,0.0,1.0,SQUARESPACE INC,0,1,1,0,0.059247128327963694,-0.27697101547553277,0.24280838428749627,0.47000362924573563,6.66445748856356,0.015
38747,PAYMENTUS HOLDINGS INC,70439P108,2021,518210,7374.0,1.116,472.942,395.524,23.668,9.3,34.122,103.717,,86.81,386.132,0.979,168.386,34.98,120.639,4219.952219999999,1908.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.05983960518198642,0.019664144863429343,0.08627036538869955,0.10975086395911929,5.980211468046741,0.0
38915,SPRINKLR INC,85208T107,2021,518210,7370.0,3.245,920.046,492.394,-79.412,-111.47,60.591,431.901,,404.197,515.849,12.406,532.409,11.25,256.481,2885.41125,2367.0,1,518210,1,SPRINKLR INC,5.0,0.0,10.0,0.0,15.0,15.0,0.0,1.0,SPRINKLR INC,0,1,1,0,-0.16127735106439153,-0.12115698562897942,0.12305389586388137,1.1771153501560534,6.199279209020786,0.004622496147919877
38924,EVERCOMMERCE INC,29977X105,2021,518210,7370.0,2.2,1663.373,490.139,87.107,-81.966,49.506,242.002,,677.725,985.648,3.103,97.559,15.75,195.384,3077.298,2288.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.17771897359728567,-0.04927698117018852,0.10100400090586548,0.7884573603642703,6.194689024346349,0.0
38946,POWERSCHOOL HOLDINGS INC,73939C106,2021,518210,7370.0,3.099,3556.682,558.598,134.739,-33.769,92.74,237.397,,1833.724,1234.741,3.988,86.991,16.47,158.034,2602.81998,2485.0,1,518210,1,POWERSCHOOL GROUP LLC,2.0,0.0,4.0,0.0,6.0,6.0,0.0,1.0,POWERSCHOOL GROUP LLC,0,1,1,0,0.24120924170870647,-0.00949452326634768,0.16602279277763257,1.1310794788056113,6.325430073125147,0.001936108422071636
38954,CLEAR SECURE INC,18467V109,2021,518210,7370.0,2.251,812.75,253.953,-96.184,-36.082,47.49,245.201,67.73,273.282,277.613,28.148,615.335,31.37,77.435,2429.1359500000003,2569.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,-0.3787472485066134,-0.04439495539833897,0.18700310687410662,0.8113745619245951,5.537149210526562,0.0
39069,INTEGRAL AD SCIENCE HOL CORP,45828L108,2021,518210,7370.0,0.76,1129.537,323.513,38.64,-52.437,67.019,230.078,,362.347,767.19,0.955,73.28,22.21,154.398,3429.17958,2164.0,1,518210,1,INTEGRAL AD SCIENCE INC,2.0,0.0,3.0,0.0,5.0,5.0,0.0,1.0,INTEGRAL AD SCIENCE INC,0,1,1,0,0.1194387860766028,-0.04642344606683977,0.2071601450328117,-0.2744368457017603,5.7792392986049475,0.006578947368421052
39111,VTEX,G9470A102,2021,518210,7370.0,1.727,414.97,125.773,-60.343,-60.511,45.186,140.596,,87.781,327.182,1.383,299.38,10.72,191.029,2047.83088,2773.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,-0.4797770586691898,-0.1458201797720317,0.35926629721800385,0.5463857991645416,4.834478694839703,0.0
39199,CS DISCO INC,126327105,2021,518210,7370.0,0.47,287.401,114.342,-22.155,-24.344,34.414,107.073,,18.724,268.677,3.107,255.477,35.75,58.01,2073.8575,2758.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,-0.19376082279477358,-0.08470395022981828,0.30097427017194034,-0.7550225842780328,4.739193957374294,0.0
39371,CYXTERA TECHNOLOGIES INC,23284C102,2021,518210,7370.0,0.745,2937.2,703.7,200.0,-257.9,,114.8,,2331.3,605.9,77.5,52.4,12.61,166.207,2095.87027,2744.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,0.2842120221685377,-0.08780471197058423,,-0.29437106060257756,6.556352128972503,0.0
39378,CCC INTELLIGENT SOLUTIONS HL,12510Q100,2021,518210,7370.0,2.25,3237.526,688.288,-6.579,-248.919,165.991,550.888,,1351.029,1872.318,38.321,182.544,11.39,609.768,6945.257520000001,1417.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,-0.009558498767957599,-0.07688556014685288,0.24116503556650706,0.8109302162163288,6.534207354994022,0.0
39391,HASHICORP INC,418100103,2021,518210,7370.0,1.85,1623.675,320.769,-276.116,-290.138,165.031,537.143,,341.384,1282.291,6.596,1355.828,66.39,182.167,12094.06713,1001.0,1,518210,1,HASHICORP INC,3.0,0.0,32.0,0.0,35.0,35.0,0.0,1.0,HASHICORP INC,0,1,1,0,-0.860793904647893,-0.17869216438018692,0.5144855020279391,0.6151856390902335,5.770721237906591,0.01891891891891892
39482,THOUGHTWORKS HOLDG INC,88546E105,2021,541511,7371.0,10.6,1484.15,1069.945,64.588,-23.623,,327.843,,775.659,708.491,26.068,393.687,26.81,305.132,8180.58892,1267.0,1,541511,1,THOUGHTWORKS INC,10.0,0.0,32.0,1.0,43.0,42.0,1.0,0.9767441860465116,THOUGHTWORKS INC,0,1,1,0,0.060365719733257314,-0.015916854765353906,,2.3608540011180215,6.975362524265671,0.003962264150943396
39487,FORGEROCK INC,34631B101,2021,54151,7370.0,0.786,497.178,176.933,-27.38,-47.768,43.497,172.446,,161.052,336.126,1.113,369.848,26.69,82.653,2206.0085700000004,2688.0,1,54151,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,-0.15474784240362172,-0.09607826573179022,0.24583882034442417,-0.24079848655293046,5.175771129839411,0.0
39505,SMARTRENT INC,83193G107,2021,334519,3829.0,0.639,579.683,110.637,-68.048,-71.961,21.572,58.438,,130.181,449.502,1.471,432.109,9.68,193.864,1876.60352,2902.0,1,334519,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,1,0,-0.615056445854461,-0.12413853778703188,0.19497997957283728,-0.44785082460460224,4.7062545720214235,0.0
